"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Weight;Length;Width;Height
729783332352;;;;Вафли;"220 г. Вафли «Яшкино»";"с халвой, 200 г.";"Семислойные вафли с начинкой из натуральной халвы.<br /><br />Цена указана за 200 г. продукции.<br />Вес указан с упаковкой (220 г.).<br /><br />Производитель: ООО ""КДВ Яшкино"", Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 7,5 г.<br />жир: 26,0 г.<br />углеводы: 60,0 г.<br />кКал: 500<br /><br />Срок годности: 8 месяцев.<br />Условия хранения: хранить при температуре (18 ± 3) °С, относительной влажности воздуха не более 70%.<br /><br />Состав: Мука пшеничная в/с, халва подсолнечная (ядро подсолнечника тертое, патока, сахар, пенообразователь: экстракт солодкового корня); сахар, масла растительные, вода питьевая, крахмал кукурузный, соль, продукты яичные, эмульгатор: лецитин соевый; разрыхлитель: гидрокарбонат натрия; регулятор кислотности: лимонная кислота; антиокислитель: Е306. Может содержать диоксид серы, следы арахиса, орехов, молока.";https://static.tildacdn.com/stor3439-3166-4134-a531-373033316539/94238516.jpg;86.25;0;;;;5SVspY0dHkcUe6fhN25y;;220;0;0;0
558814038712;;;;Вафли;"610 г. Вафли «Сгущённое молоко»";"классические, 600 г.";"Цена указана за 1шт. продукции.<br />Вес указан с упаковкой (610 г.).<br /><br />Производитель: ООО ""Гомель Продукт Сервис""<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 7,0 г.<br />жир: 24,0 г.<br />углеводы: 69,0 г.<br />кКал: 512.<br /><br />Срок годности: 8 месяцев.<br />Условия хранения: Хранить при температуре от 10 °С до 25 °С и относительной влажности воздуха 75%.<br /><br />Состав: Мука пшеничная высшего сорта, глюкозный сироп, маргарин, молоко цельное сгущенное с сахаром, сахар-песок, патока крахмальная, маргарин для кремов, меланж, соль поваренная пищевая, краситель пищевой Михром белый, эмульгатор лецитин, ароматизатор идентичный натуральному Сгущенное молоко, ароматизатор идентичный натуральному Ваниль, разрыхлитель сода питьевая, краситель пищевой натуральный Бета-каротин, регулятор кислотности лимонная кислота.";https://static.tildacdn.com/stor3937-3439-4465-b335-333862323830/77951602.jpg;121.50;0;;;;9EE1FRiXzCBZis64EOnU;;610;0;0;0
810057670812;;;;Вафли;"305 г. Вафли «Яшкино»";"шоколадные, 300 г.";"Семислойные вафли с шоколадной начинкой.<br /><br />Цена указана за 300 г. продукции.<br />Вес указан с упаковкой (305 г.).<br /><br />Производитель: ООО ""КДВ Воронеж"", Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 6,0 г.<br />жир: 31,0 г.<br />углеводы: 60,0 г.<br />кКал: 540<br /><br />Состав: Мука пшеничная в/с, сахар, растительные масла, какао-порошок, крахмал кукурузный, эмульгатор: лецитин соевый; соль, какао-масло, какао тертое, антиокислитель: Е306; разрыхлители: гидрокарбонат аммония, гидрокарбонат натрия. Возможно наличие следов: молочных продуктов, арахиса, орехов, диоксида серы.";https://static.tildacdn.com/stor3935-3638-4239-b536-396234383439/52918076.jpg;108.00;0;;;;yU0AvhhRB4PDyYTaO46n;;305;0;0;0
734267739652;;;;"Джем, мёд, паста";"710 г. Мёд «Гречишный» «Лента»";"цветочный, натуральный, 700 г.";"Цена указана за 700 г. продукции.<br />Вес указан с упаковкой (710 г.).<br /><br />Производитель: ООО «МЕДОВЫЙ ДОМ», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 0,3 г.<br />углеводы: 80,3 г.<br />кКал: 310<br /><br />Срок годности: 2 года.<br />Условия хранения: хранить при температуре от 0 °С до 20 °C.<br /><br />Состав: Мед натуральный гречишный.";https://static.tildacdn.com/stor3632-3939-4234-a362-656466386433/74204901.jpg;300.00;;;;;pYhuiI0U0DPA62zcRfMJ;;710;0;0;0
135169104542;;;;"Джем, мёд, паста";"270 г. Мёд «Дикий мёд» «Кедровый Бор»";"светлый, цветочный, 245 г.";"Цена указана за 245 г. продукции.<br />Вес указан с упаковкой (270 г.).<br /><br />Производитель: ООО «Тайга-Продукт», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />кКал: 280<br /><br />Условия хранения: хранить при температуре не выше 20 °С вдали от солнечного света.<br /><br />Состав: Мед натуральный цветочный высокогорный.";https://static.tildacdn.com/stor3833-3862-4566-a135-363361303231/57081337.jpg;232.00;;;;;dnYgzCUA6Bcas0VZ50h3;;270;0;0;0
379622159792;;;;"Джем, мёд, паста";"510 г. Мёд «Разнотравие»";"цветочный, натуральный, 500 г.";"Цена указана за 500 г. продукции.<br />Вес указан с упаковкой (510 г.).<br /><br />Производитель: ООО «ПК «Мастер меда», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />кКал: 308<br /><br />Условия хранения: хранить при температуре не выше 20 °C.<br /><br />Состав: Натуральный цветочный мед разнотравье.";https://static.tildacdn.com/stor3963-3031-4939-a133-313834346164/70751490.jpg;266.00;;;;;7jPTs1Anx5O90k6U6l23;;510;0;0;0
137534709462;;;;"Джем, мёд, паста";"510 г. Мёд «Липовый» «Лента»";"натуральный, цветочный, 500 г.";"Цена указана за 500 г. продукции.<br />Вес указан с упаковкой (510 г.).<br /><br />Производитель: ООО «Медовая долина», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />углеводы: 80,0 г.<br />кКал: 320<br /><br />Срок годности: 2 г.<br />Условия хранения: хранить при температуре не выше 20 °С (в том числе после вскрытия упаковки).<br /><br />Состав: Мёд липовый, цветочный, натуральный.";https://static.tildacdn.com/stor3832-3539-4938-b336-373239356432/54452868.jpg;291.20;;;;;laYfONva6GLVVhKcAZyD;;510;0;0;0
776093131842;;;;"Джем, мёд, паста";"500 г. Мёд Башкирский";"домашний, натуральный, 0,5 кг.";"Цена указана за 1 шт. продукции.<br /><br />Срок годности: не ограничено.<br /><br />Состав: Мёд";https://static.tildacdn.com/stor3931-3334-4164-b562-383761663432/36569186.jpg;465.00;;;;;9XMRi4SIfDc2LAVzpBUa;;500;0;0;0
431150576652;;;;"Джем, мёд, паста";"260 г. Мёд «Правильное решение»";"натуральный цветочный, 250 г.";"Цена указана за 250 г. продукции.<br />Вес указан с упаковкой (260 г.).<br /><br />Производитель: ООО ""МЕДОВАЯ КОМПАНИЯ"" Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 0,8 г.<br />углеводы: 71,0 г.<br />кКал: 284<br /><br />Срок годности: 2 г.<br />Условия хранения: хранить при температуре до 20 °C.<br /><br />Состав: Мёд натуральный цветочный.";https://static.tildacdn.com/stor3861-6466-4464-a465-373264346134/64755402.jpg;169.00;;;;;8xA0s7SdlM59chGkCoAA;;260;0;0;0
406882799372;;;;"Джем, мёд, паста";"370 г. Паста «365 Дней»";"шоколадно-ореховая, 350 г.";"Цена указана за 350 г. продукции.<br />Вес указан с упаковкой (370 г.).<br /><br />Производитель: ООО «Петерпак», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 3г.<br />жир: 35г.<br />углеводы: 58г.<br />кКал: 560<br /><br />Условия хранения: При температуре от +15 до +21. После вскрытия упаковки продукт хранить в холодильнике или в плотно закрытой упаковке при соблюдении условий хранения. Не хранить совместно с продуктами, обладающими резким специфическим запахом.<br /><br />Состав: сахар, растительные масла, молоко сухое обезжиренное, какао-порошок, сыворотка молочная сухая, порошок плодов рожкового дерева, орех, фундук, эмульгатор - лецитин, ароматизаторы (Ванилин, Шоколад, Лесной орех), антиокислитель - концентрат смеси токоферолов.<br />Продукт содержит продукты переработки сои.";https://static.tildacdn.com/stor6534-3566-4536-a536-326564633634/12800431.jpg;156.00;;;;;odkJR6FbY8xtFVa5rFYo;;370;0;0;0
291181598412;;;;"Джем, мёд, паста";"330 г. Джем Махеев";"черничный, 300 г.";"Цена указана за 300 г. продукции.<br />Вес указан с упаковкой (330 г.)<br /><br />Производитель: АО «Эссен продакшн АГ», 423602, Россия, Республика Татарстан, Елабужский район, г. Елабуга, Окружное шоссе, 7<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 0 г.<br />жир: 0 г.<br />углеводы: 68 г.<br />кКал: 272<br /><br />Срок годности: 12 месяцев<br />Условия хранения: хранить при температуре не выше (25 ± 3)°С при относительной влажности воздуха не более 75%<br /><br />Состав: Черника, сахар, глюкозно-фруктозный сироп, загуститель - пектины, регулятор кислотности - лимонная кислота.";https://static.tildacdn.com/stor3565-3531-4366-a561-663839656631/14466432.jpg;156.00;;;;;OhUZnK4Sg7JhI2HgEyVO;;330;0;0;0
167011319522;;;;"Джем, мёд, паста";"330 г. Джем Махеев";"абрикосовый, 300 г.";"Цена указана за 300 г. продукции.<br />Вес указан с упаковкой (330 г.)<br /><br />Производитель: АО «Эссен продакшн АГ», 423602, Россия, Республика Татарстан, Елабужский район, г. Елабуга, Окружное шоссе, 7<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 0 г.<br />жир: 0 г.<br />углеводы: 68 г.<br />кКал: 272<br /><br />Срок годности: 12 месяцев<br />Условия хранения: хранить при температуре не выше (25 ± 3)°C при относительной влажности воздуха не более 75%<br /><br />Состав: Абрикосы, сахар, глюкозный сироп, концентрированный сок манго, загуститель - пектины, регулятор кислотности - лимонная кислота.";https://static.tildacdn.com/stor3135-3337-4661-a538-333836393735/38145983.jpg;156.00;;;;;ohzoly4aAyEUYpZMf7ZF;;330;0;0;0
148158530622;;;;"Джем, мёд, паста";"330 г. Джем Махеев";"персик-манго, 300 г.";"Цена указана за 300 г. продукции.<br />Вес указан с упаковкой (330 г.)<br /><br />Производитель: АО «Эссен продакшн АГ», 423602, Россия, Республика Татарстан, Елабужский район, г. Елабуга, Окружное шоссе, 7<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 0 г.<br />жир: 0 г.<br />углеводы: 68 г.<br />кКал: 272<br /><br />Срок годности: 12 месяцев<br />Условия хранения: хранить при температуре не выше (25 ± 3)°C при относительной влажности воздуха не более 75%<br /><br />Состав: Персик, сахар, глюкозный сироп, концентрированный сок манго, загуститель - пектины, регулятор кислотности - лимонная кислота.";https://static.tildacdn.com/stor6539-3939-4363-b062-376664323662/16104197.jpg;156.00;;;;;M3fxPoeJYT7guXgVmuyJ;;330;0;0;0
301226000902;;;;"Джем, мёд, паста";"305 г. Джем «Лента»";"абрикосовый, 300 г.";"Цена указана за 300 г. продукции.<br />Вес указан с упаковкой (305 г.).<br /><br />Производитель: ООО «Петроконсерв», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 0,3 г.<br />жир: 0,01 г.<br />углеводы: 62,0 г.<br />кКал: 250<br /><br />Срок годности: 12 месяцев.<br />Условия хранения: хранить при температуре от 5 °С до 25 °C.<br /><br />Состав: Глюкозно-фруктозный сироп (глюкоза, фруктоза, мальтоза), абрикос, сахар, вода, регулятор кислотности - лимонная кислота, загуститель - пектин, консервант -сорбат калия.";https://static.tildacdn.com/stor6237-3962-4136-a133-636162356431/13491330.jpg;137.50;;;;;KU7ysXzos0blac3bmULe;;305;0;0;0
934722324912;;;;"Джем, мёд, паста";"305 г. Джем «Лента»";"клубничный, 300 г.";"Цена указана за 300 г. продукции.<br />Вес указан с упаковкой (305 г.).<br /><br />Производитель: ООО «Петроконсерв», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />углеводы: 62,5 г.<br />кКал: 250<br /><br />Срок годности: 2 г.<br />Условия хранения: хранить в помещениях, защищенных от прямых солнечных лучей, при температуре от 0 °С до 25 °С. После вскрытия упаковки рекомендуется хранить продукт в холодильнике.<br /><br />Состав: Сахар, ягоды клубники, артезианская вода, желирующий агент пектин, регулятор кислотности лимонная кислота.";https://static.tildacdn.com/stor3432-3330-4661-a137-643531303965/22518217.jpg;172.50;;;;;MzibEU3Lf4ivsc01eufd;;305;0;0;0
997872524202;;;;"Джем, мёд, паста";"310 г. Джем «Лента»";"вишнёвый, 300 г.";"Цена указана за 300 г. продукции.<br />Вес указан с упаковкой (310 г.).<br /><br />Производитель: ООО «Петроконсерв», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />углеводы: 62,7 г.<br />кКал: 251<br /><br />Срок годности: 2 г.<br />Условия хранения: хранить в помещениях, защищенных от прямых солнечных лучей, при температуре от 0 °С до 25 °С. После вскрытия упаковки рекомендуется хранить продукт в холодильнике.<br /><br />Состав: Сахар, ягоды вишни, артезианская вода, желирующий агент пектин, регулятор кислотности лимонная кислота.";https://static.tildacdn.com/stor3863-3834-4363-b061-316539366531/80820661.jpg;137.50;;;;;dnEden7BFoyTrYc6dZ3X;;310;0;0;0
249921826712;;;;Пряники;"360 г. Пряники «Классические» «Яшкино»";"заварные, 350 г.";"Пряники по классической рецептуре из заварного теста, покрытые сахарной глазурью.<br /><br />Цена указана за 350 г. продукции.<br />Вес указан с упаковкой (360 г.).<br /><br />Производитель: ООО «КДВ Яшкино», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 5,0 г.<br />жир: 2,5 г.<br />углеводы: 77,0 г.<br />кКал: 350<br /><br />Срок годности: 6 месяцев.<br />Условия хранения: хранить при температуре (18 ± 5) °С и относительной влажности воздуха не более 75%.<br /><br />Состав: Мука пшеничная, сахар, вода питьевая, мука ржаная обдирная, масла растительные, разрыхлитель: гидрокарбонат аммония; красители: диоксид титана, каротины; сухой яичный белок, консервант: сорбиновая кислота; ароматизаторы, регуляторы кислотности: гидрокарбонат натрия, лимонная кислота, молочная кислота; стабилизатор: гуммиарабик; эмульгаторы: моно- и диглицериды жирных кислот, лецитин соевый; антиокислители: аскорбиновая кислота, Е306.<br />Возможно наличие следов молочных продуктов.";https://static.tildacdn.com/stor3165-3361-4532-a339-656135343530/47901621.jpg;148.40;;;;;K33tSx3gnVO0sB6BvAdl;;360;0;0;0
341765757052;;;;Пряники;"1010 г. Пряники ""Восход""";"воронежские, 1кг.";"Цена указана за 1шт. продукции.<br />Вес указан с упаковкой (1010 г.).<br /><br />Производитель: АО ""Уфимское Хлебообъединение Восход""<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 6,4 г.<br />жир: 20,0 г.<br />углеводы: 65,0 г.<br />кКал: 560<br /><br />Срок годности: 6 месяцев.<br />Условия хранения: Хранить в сухом месте при температуре от +15°С до +25°C.<br /><br />Состав: Мука пшеничная хлебопекарная высшего сорта, сахар, растительные масла (пальмовое, кокосовое), какао тертое, какао-масло, молочный жир, тростниковый сахар, пшеничный крахмал, сыворотка молочная сухая, инвертный сироп, обезжиренное сухое молоко, обезжиренный какао-порошок, сухое цельное молоко, лактоза, декстроза, кокосовая стружка, натуральный ароматизатор ваниль, эмульгаторы (соевый лецитин, рапсовый лецитин, моно и диглицериды жирных кислот).";https://static.tildacdn.com/stor3830-6136-4465-a637-316635303038/55181775.jpg;176.00;;;;;1akNZeT2knrygfdjIdbo;;1010;0;0;0
455435087652;;;;Пряники;"600 г. Пряники ""Delisse"" Ананасовое кольцо";"заварные, с ананасами, 600 г.";"Цена указана за 1шт. продукции.<br />Вес указан с упаковкой (600 г.).<br /><br />Производитель: ООО ""Лента""<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 5,0 г.<br />жир: 6,0 г.<br />углеводы: 73,0 г.<br />кКал: 257.<br /><br />Срок годности: 2 месяца.<br />Условия хранения: При температуре от +15°С до +21°C<br /><br />Состав: Мука пшеничная первого сорта, сахар, масло подсолнечное рафинированное дезодорированное, крупа манная, цукаты ананасовые, разрыхлители: карбонат аммония, гидрокарбонат натрия; ароматизатор «Ананас», соль, краситель каротин.";https://static.tildacdn.com/stor3565-3631-4065-b138-643831656161/87415830.jpg;116.00;;;;;B1Ocsldx1ALUbcyBNdTP;;600;0;0;0
910565617952;;;;Пряники;"500 г. Пряники сырцовые ""Молодежные""";"медовые, 500 г.";"Цена указана за 1 шт. продукции.<br />Вес указан с упаковкой (500 г.).<br /><br />Производитель: ООО ""Нотка"".<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 5,0 г.<br />жир: 2,5 г.<br />углеводы: 74,0 г.<br />кКал: 340.<br /><br />Срок годности: 40 суток.<br />Условия хранения: Хранить при температуре от 13 °С до 21 °C.<br /><br />Состав: Мука пшеничная общего назначения М 75-23, инвертный сироп (сахар, вода питьевая, регуляторы кислотности: кислота лимонная, гидрокарбонат натрия), сахар, вода питьевая, масло растительное (подсолнечное), разрыхлители (карбонат аммония, гидрокарбонат натрия), пшеничные пищевые волокна, ароматизатор.";https://static.tildacdn.com/stor6339-3764-4237-b338-646234336238/71540808.jpg;163.50;;;;;PB40xfKEBe8Z55FkSvd6;;500;0;0;0
819226703712;;;;Пряники;"1000 г. Пряники ""Туган Як""";"со вкусом малины, 1000 г.";"Цена указана за 1 шт. продукции.<br />Вес указан с упаковкой (1000 г.).<br /><br />Производитель: ООО ""Кварта"".<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 5,0 г.<br />жир: 1,0 г.<br />углеводы: 145,0 г.<br />кКал: 348.<br /><br />Срок годности: 30 суток.<br />Условия хранения: Хранить при температуре от 13 °С до 21 °C.<br /><br />Состав: Мука пшеничная хлебопекарная 1 сорта, сахар, начинка (сахар, вода питьевая, патока, загуститель Е1442, пюре малиновое (малина, консервант - диоксид серы), пищевые пшеничные волокна, сухая молочная сыворотка, заменитель молочного жира (рафинированные, дезодорированные растительные масла: пальмовое, соевое, пальмоядровое), эмульгатор E471, антиокислитель токоферолы, концентрат смеси), эмульгаторы Е460і, Е471; красители: E171, Е120; соль, регулятор кислотности - молочная кислота, консервант Е202, ароматизаторы: «Сливочный», «Малина со сливками»), вода питьевая, патока, сухая молочная сыворотка, жир кондитерский (рафинированное, дезодорированное, частично гидрогенизированное, фракционированное пальмовое масло, эмульгатор лецитин соевый, антиокислитель токоферолы, концентрат смеси), крахмал картофельный, масло подсолнечное рафинированное дезодорированное, подварка яблочная (пюре яблочное (яблоки, консервант-диоксид серы), сахар), разрыхлители: гидрокарбонат аммония, гидрокарбонат натрия; консервант E202, ароматизатор «Малина», регулятор кислотности - лимонная кислота.";https://static.tildacdn.com/stor6162-3630-4435-a464-353962656430/34659520.jpg;144.00;;;;;tYN5So3ZOoBUbI7UfmOg;;1000;0;0;0
178919016282;;;;Пряники;"310 г. Пряники ""365 Дней""";"заварные, классические, глазированные, 300 г.";"Цена указана за 1 шт. продукции.<br />Вес указан с упаковкой (310 г.).<br /><br />Производитель: АО ""Колос""<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 6,0 г.<br />жир: 6,0 г.<br />углеводы: 80,0 г.<br />кКал: 400<br /><br />Срок годности: 75 суток.<br />Условия хранения: При температуре от +13°С до +21°C<br /><br />Состав: Мука пшеничная хлебопекарная 1 сорта, сахар, патока крахмальная карамельная, вода питьевая, масло подсолнечное рафинированное дезодорированное, разрыхлитель: карбонат аммония; комплексная пищевая добавка (вода питьевая, эмульгаторы моно- и диглицериды жирных кислот, эфиры жирных кислот и полиглицерина, сахар, влагоудерживающий агент пропиленгликоль, консервант сорбат калия); разрыхлитель: гидрокарбонат натрия; корица молотая, регулятор кислотности - кислота лимонная.";https://static.tildacdn.com/stor6131-3364-4261-b031-633933326435/56746454.jpg;61.20;;;;;Gyjuo52jU9NlTJkYPrMb;;310;0;0;0
454504651012;;;;Пряники;"310 г. Пряники «Delisse»";"имбирные, 300 г.";"Цена указана за 300 г. продукции.<br />Вес указан с упаковкой (310 г.).<br /><br />Производитель: ИП Сажина Л.П., Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 4,5 г.<br />жир: 3,0 г.<br />углеводы: 76,0 г.<br />кКал: 368<br /><br />Срок годности: 1 месяц.<br />Условия хранения: хранить при температуре от 0 °С до 25 °C<br /><br />Состав: Мука пшеничная общего назначения M75-23, инвертный сироп (сахар, вода питьевая, регуляторы кислотности (кислота лимонная, гидрокарбонат натрия)), сахар, вода питьевая, масло растительное (подсолнечное), разрыхлители (карбонат аммония, гидрокарбонат натрия), пшеничные пищевые волокна, корица молотая, имбирь молотый, краситель Е150с, гвоздика молотая.";https://static.tildacdn.com/stor3534-6430-4937-b133-303439373539/94926038.jpg;107.92;;;;;O8VGKOXz4ZlE9asAtuiF;;310;0;0;0
963248609292;;;;Пряники;"360 г. Пряники «Имбирные» «Яшкино»";"мягкие, 350 г.";"Цена указана за 350 г. продукции.<br />Вес указан с упаковкой (360 г.).<br /><br />Производитель: ООО «КДВ Яшкино», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 5,0 г.<br />жир: 6,5 г.<br />углеводы: 74,0 г.<br />кКал: 370<br /><br />Срок годности: 6 месяцев.<br />Условия хранения: хранить при температуре 18 (±5) °С и относительной влажности воздуха не более 75%.<br /><br />Состав: Сахар, мука пшеничная, вода питьевая, масла растительные, мука ржаная обдирная, какао-порошок, сыворотка молочная сухая, разрыхлитель: гидрокарбонат аммония; корица молотая, красители: диоксид титана, каротины; сухой яичный белок, консервант: сорбиновая кислота; имбирь молотый, эмульгаторы: сорбитан тристеарат, лецитин соевый, моно- и диглицериды жирных кислот; регуляторы кислотности: гидрокарбонат натрия, лимонная кислота, молочная кислота; стабилизатор: гуммиарабик; гвоздика молотая; ароматизаторы, антиокислители: аскорбиновая кислота, Е306.";https://static.tildacdn.com/stor6439-3832-4231-b666-623332373433/90490425.jpg;165.20;;;;;EHVN6oadDfTK39AUXYC5;;360;0;0;0
209741282412;;;;Пряники;"360 г. Пряники «Мятные» «Яшкино»";"мягкие, 350 г.";"Пряники по классической рецептуре из заварного теста, с освежающей мятной нотой, покрытые сахарной глазурью.<br /><br />Цена указана за 350 г. продукции.<br />Вес указан с упаковкой (360 г.).<br /><br />Производитель: ООО «КДВ Яшкино», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 5,0 г.<br />жир: 3,0 г.<br />углеводы: 77,0 г.<br />кКал: 360<br /><br />Срок годности: 6 месяцев.<br />Условия хранения: хранить при температуре (18 ± 5) °C и относительной влажности воздуха не более 75%.<br /><br />Состав: Мука пшеничная, сахар, вода питьевая, мука ржаная обдирная, масла растительные, разрыхлитель: гидрокарбонат аммония; консервант: сорбиновая кислота; регуляторы кислотности: гидрокарбонат натрия, лимонная кислота, молочная кислота; стабилизатор: гуммиарабик; экстракт мяты, ароматизаторы, эмульгаторы: моно- и диглицериды жирных кислот, лецитин соевый; краситель: каротины; антиокислители: аскорбиновая кислота, Е306.<br />Возможно наличие следов продуктов переработки яиц, молока.";https://static.tildacdn.com/stor3734-3836-4636-b063-376634323665/66568576.jpg;147.90;;;;;5zeK6b3Co8imc3Dho5Vx;;360;0;0;0
354989089572;;;;Пряники;"360 г. Пряники ""БосаНова""";"мятные, 350г.";"Цена указана за 1шт. продукции.<br />Вес указан с упаковкой (360 г.).<br /><br />Производитель: КФ ""БосаНова""<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 5,6 г.<br />жир: 5,0 г.<br />углеводы: 71,7 г.<br />кКал: 230<br /><br />Срок годности: 3 месяца.<br />Условия хранения: При температуре от +13°С до +23°C<br /><br />Состав: Мука пшеничная хлебопекарная высшего сорта, сахар, инвертный сироп (сахар, вода питьевая, регулятор кислотности: лимонная кислота, гидрокарбонат натрия (сода пищевая)), жир кондитерский (рафинированные дезодорированные растительные масла, эмульгатор - лецитин соевый, антиокислитель - концентрат смеси токоферолов), сыворотка молочная сухая, комплексная пищевая добавка (эмульгатор - моно- и диглицериды жирных кислот), агент влагоудерживающий - пропиленгликоль), разрыхлители: гидрокарбонат аммония.";https://static.tildacdn.com/stor6465-3465-4361-b830-646161383634/52895845.jpg;112.05;;;;;DNXrS79CD5MtMNX5Xn0L;;360;0;0;0
269643033772;;;;Пряники;"500 г. Пряники ""Мятная свежесть"" ""Сирена""";"500 г.";;https://static.tildacdn.com/stor6236-3763-4431-b465-376339306232/46633627.jpg;97.80;;;;;HOIRjfyCCMMpeZ7GpGOB;;500;0;0;0
373868742602;;;;Пряники;"310 г. Пряники «Delisse»";"шоколадные, 300 г.";"Цена указана за 300 г. продукции.<br />Вес указан с упаковкой (310 г.).<br /><br />Производитель: ООО «КФ Инекс», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 6,5 г.<br />жир: 6,5 г.<br />углеводы: 69,0 г.<br />кКал: 360<br /><br />Срок годности: 1 месяц.<br />Условия хранения: хранить при температуре 0 °C до 25 °С.<br /><br />Состав: Мука пшеничная общего назначения M 75-23, сахар, вода питьевая, сироп (глюкоза, мальтоза, вода питьевая, фруктоза), маргарин (растительные масла, в том числе соевое, вода питьевая, эмульгаторы (эфиры полиглицерина и жирных кислот, моно- и диглицериды жирных кислот), соль, сахар, консервант сорбат калия, регулятор кислотности лимонная кислота, ароматизатор, краситель каротины, антиокислители (аскорбиновая кислота, L-, альфа-Токоферол)), какао-порошок, молоко сухое цельное, продукты яичные, разрыхлители (карбонат аммония, гидрокарбонат натрия), консерванты (пропионат кальция, ацетат натрия, сорбиновая кислота), шоколад темный (какао тертое, сахар, какао-порошок).<br />Может содержать следы кунжута, молока, сои, ореха, арахиса и продуктов их переработки.";https://static.tildacdn.com/stor3136-3064-4164-a665-393565326334/84155721.jpg;92.50;;;;;v2uRr7FgnKy5rb1xD6UA;;310;0;0;0
382048603202;;;;Пряники;"360 г. Пряники «Шоколадные» «Яшкино»";"мягкие, 350 г.";"Цена указана за 350 г. продукции.<br />Вес указан с упаковкой (360 г.).<br /><br />Производитель: ООО «КДВ Групп», Россия.<br /><br />Пищевая ценность на 100 г. продукта:<br />белок: 5,0 г.<br />жир: 7,5 Г.<br />углеводы: 73,0 г.<br />кКал: 380<br /><br />Срок годности: 6 месяцев.<br />Условия хранения: хранить при температуре от 5 °С до 23 °C.<br /><br />Состав: Мука пшеничная общего назначения, сахар, глазурь кондитерская (сахар, заменитель какао-масла (рафинированное дезодорированное растительное пальмовое масло, эмульгаторы: сорбитан тристеарат, лецитин соевый; антиокислители: E 319 лимонная кислота), какао-порошок, эмульгаторы: лецитин соевый, E476; ароматизатор: ванилин), инвертный сироп (сахар, вода, регуляторы кислотности: карбонаты натрия, лимонная кислота), мука ржаная обдирная, какао-порошок, жир специального назначения СолПро универсальный (рафинированные дезодорированные растительные масла в натуральном и отвержденном виде (пальмовое масло и его фракции, подсолнечное масло), антиокислители: Е320, Е321), жженка (сахар, вода), разрыхлители: карбонаты аммония, карбонаты натрия; ароматизаторы: шоколад, ванилин; какао-масло, консервант: сорбиновая кислота, регуляторы кислотности: молочная кислота, лимонная кислота; стабилизатор: гуммиарабик, вода.";https://static.tildacdn.com/stor3866-3438-4731-a338-323562613461/61089730.jpg;142.50;;;;;RyLh18NahU4LUDN4YeDv;;360;0;0;0
903389809792;;;;Пряники;"500 г. Пряники ""Шоколадные"" ""Сирена""";"500 г.";;https://static.tildacdn.com/stor6532-3030-4639-a566-346134353661/84747593.jpg;112.50;;;;;yo67BL2D3Ng0YKrypH4b;;500;0;0;0
